EventLog,RecordNumber,TimeGenerated,TimeWritten,EventID,EventType,EventTypeName,EventCategory,EventCategoryName,SourceName,Strings,ComputerName,SID,Message,Data
C:\Users\justin\projects\DevTechnologies\log.evtx,387,2016-02-05 21:51:14,2016-02-05 21:51:14,28,2,Warning event,0,None,BTHUSB,,DESKTOP-30SC6CU,,The local adapter does not support Bluetooth Low Energy. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,388,2016-02-05 21:51:14,2016-02-05 21:51:14,34,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,A Bluetooth policy has changed. Policy Connectivity\AllowBluetooth has value of: 2 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,389,2016-02-05 21:51:14,2016-02-05 21:51:14,34,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,A Bluetooth policy has changed. Policy Bluetooth\AllowDiscoverableMode has value of: 1 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,390,2016-02-05 21:51:14,2016-02-05 21:51:14,34,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,A Bluetooth policy has changed. Policy Bluetooth\AllowAdvertising has value of: 1 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,391,2016-02-05 21:51:14,2016-02-05 21:51:14,34,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,A Bluetooth policy has changed. Policy Bluetooth\ServicesAllowedList has value of: * ,
C:\Users\justin\projects\DevTechnologies\log.evtx,392,2016-02-05 21:51:14,2016-02-05 21:51:14,37,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,Bluetooth radio has accepted discoverability due to policy Bluetooth\AllowDiscoverableMode. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,393,2016-02-05 21:51:14,2016-02-05 21:51:14,36,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,Bluetooth radio has accepted advertising due to policy Bluetooth\AllowAdvertising. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,394,2016-02-05 21:51:14,2016-02-05 21:51:14,35,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,Bluetooth radio enablement has been accepted due to policy Connectivity\AllowBluetooth. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,395,2016-02-05 21:51:14,2016-02-05 21:51:14,7045,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,A service was installed in the system. Service Name: Bluetooth Device (RFCOMM Protocol TDI) Service File Name: \SystemRoot\System32\drivers\rfcomm.sys Service Type: kernel mode driver Service Start Type: demand start Service Account: ,
C:\Users\justin\projects\DevTechnologies\log.evtx,396,2016-02-05 21:51:14,2016-02-05 21:51:14,7045,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,A service was installed in the system. Service Name: Bluetooth Enumerator Service Service File Name: \SystemRoot\System32\drivers\BthEnum.sys Service Type: kernel mode driver Service Start Type: demand start Service Account: ,
C:\Users\justin\projects\DevTechnologies\log.evtx,400,2016-02-05 21:51:15,2016-02-05 21:51:15,7045,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,A service was installed in the system. Service Name: Bluetooth Device (Personal Area Network) Service File Name: \SystemRoot\System32\drivers\bthpan.sys Service Type: kernel mode driver Service Start Type: demand start Service Account: ,
C:\Users\justin\projects\DevTechnologies\log.evtx,402,2016-02-05 21:51:22,2016-02-05 21:51:22,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Windows Modules Installer service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,403,2016-02-05 21:52:41,2016-02-05 21:52:41,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Windows Modules Installer service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,404,2016-02-05 21:53:19,2016-02-05 21:53:19,7045,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,A service was installed in the system. Service Name: Intel(R) Content Protection HECI Service Service File Name: %SystemRoot%\SysWow64\IntelCpHeciSvc.exe Service Type: user mode service Service Start Type: auto start Service Account: LocalSystem ,
C:\Users\justin\projects\DevTechnologies\log.evtx,408,2016-02-05 21:54:47,2016-02-05 21:54:47,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Windows Modules Installer service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,409,2016-02-05 21:54:48,2016-02-05 21:54:48,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Windows Modules Installer service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,415,2016-02-05 21:54:48,2016-02-05 21:54:48,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Windows Modules Installer service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,416,2016-02-05 21:54:49,2016-02-05 21:54:49,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Windows Modules Installer service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,420,2016-02-05 21:55:41,2016-02-05 21:55:41,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Windows Modules Installer service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,424,2016-02-05 21:55:45,2016-02-05 21:55:45,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,427,2016-02-05 22:00:32,2016-02-05 22:00:32,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,442,2016-02-05 22:03:21,2016-02-05 22:03:21,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,443,2016-02-05 22:03:24,2016-02-05 22:03:24,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,447,2016-02-05 22:05:31,2016-02-05 22:05:31,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,451,2016-02-05 22:11:27,2016-02-05 22:11:27,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,459,2016-02-05 22:14:06,2016-02-05 22:14:06,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,462,2016-02-05 22:14:43,2016-02-05 22:14:43,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,472,2016-02-05 22:15:52,2016-02-05 22:15:52,18,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,473,2016-02-05 22:15:52,2016-02-05 22:15:52,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,DESKTOP-30SC6CU,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-02-05T15:15:45.690960200Z Wake Time: 2016-02-05T15:15:52.028453400Z Wake Source: 1 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,475,2016-02-05 22:16:06,2016-02-05 22:16:06,1074,4,Information event,0,None,User32,,DESKTOP-30SC6CU,S-1-5-21-1787364193-1598794461-1605341261-1001,The process C:\Windows\system32\winlogon.exe (DESKTOP-30SC6CU) has initiated the restart of computer DESKTOP-30SC6CU on behalf of user DESKTOP-30SC6CU\justin for the following reason: No title for this reason could be found Reason Code: 0x500ff Shutdown Type: restart Comment: ,
C:\Users\justin\projects\DevTechnologies\log.evtx,476,2016-02-05 22:16:06,2016-02-05 22:16:06,7031,1,Error event,0,None,Service Control Manager,,DESKTOP-30SC6CU,,The Sync Host_23977 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,477,2016-02-05 22:16:06,2016-02-05 22:16:06,7031,1,Error event,0,None,Service Control Manager,,DESKTOP-30SC6CU,,The Contact Data_23977 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,478,2016-02-05 22:16:06,2016-02-05 22:16:06,7031,1,Error event,0,None,Service Control Manager,,DESKTOP-30SC6CU,,The User Data Storage_23977 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,479,2016-02-05 22:16:06,2016-02-05 22:16:06,7031,1,Error event,0,None,Service Control Manager,,DESKTOP-30SC6CU,,The User Data Access_23977 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,487,2016-02-05 22:29:01,2016-02-05 22:29:01,6008,1,Error event,0,None,EventLog,,DESKTOP-30SC6CU,,The previous system shutdown at 18:28:11 on ?05.?02.?2016 was unexpected. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,488,2016-02-05 22:29:01,2016-02-05 22:29:01,6009,4,Information event,0,None,EventLog,,DESKTOP-30SC6CU,,Microsoft (R) Windows (R) 10.00. 10586 Multiprocessor Free. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,489,2016-02-05 22:29:01,2016-02-05 22:29:01,6005,4,Information event,0,None,EventLog,,DESKTOP-30SC6CU,,The Event log service was started. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,490,2016-02-05 22:29:01,2016-02-05 22:29:01,6013,4,Information event,0,None,EventLog,,DESKTOP-30SC6CU,,The system uptime is 25 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,503,2016-02-05 22:28:37,2016-02-05 22:28:37,2,4,Information event,0,None,MEIx64,,DESKTOP-30SC6CU,,Intel(R) Management Engine Interface driver has started successfully. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,510,2016-02-05 22:28:40,2016-02-05 22:28:40,18,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,511,2016-02-05 22:28:41,2016-02-05 22:28:41,28,2,Warning event,0,None,BTHUSB,,DESKTOP-30SC6CU,,The local adapter does not support Bluetooth Low Energy. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,512,2016-02-05 22:29:01,2016-02-05 22:29:01,1074,4,Information event,0,None,User32,,DESKTOP-30SC6CU,S-1-5-18,The process C:\Windows\servicing\TrustedInstaller.exe (DESKTOP-30SC6CU) has initiated the restart of computer DESKTOP-30SC6CU on behalf of user NT AUTHORITY\SYSTEM for the following reason: Operating System: Upgrade (Planned) Reason Code: 0x80020003 Shutdown Type: restart Comment: ,
C:\Users\justin\projects\DevTechnologies\log.evtx,513,2016-02-05 22:29:01,2016-02-05 22:29:01,34,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,A Bluetooth policy has changed. Policy Connectivity\AllowBluetooth has value of: 2 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,514,2016-02-05 22:29:01,2016-02-05 22:29:01,34,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,A Bluetooth policy has changed. Policy Bluetooth\AllowDiscoverableMode has value of: 1 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,515,2016-02-05 22:29:01,2016-02-05 22:29:01,34,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,A Bluetooth policy has changed. Policy Bluetooth\AllowAdvertising has value of: 1 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,516,2016-02-05 22:29:01,2016-02-05 22:29:01,34,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,A Bluetooth policy has changed. Policy Bluetooth\ServicesAllowedList has value of: * ,
C:\Users\justin\projects\DevTechnologies\log.evtx,517,2016-02-05 22:29:01,2016-02-05 22:29:01,37,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,Bluetooth radio has accepted discoverability due to policy Bluetooth\AllowDiscoverableMode. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,518,2016-02-05 22:29:01,2016-02-05 22:29:01,35,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,Bluetooth radio enablement has been accepted due to policy Connectivity\AllowBluetooth. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,519,2016-02-05 22:29:01,2016-02-05 22:29:01,36,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,Bluetooth radio has accepted advertising due to policy Bluetooth\AllowAdvertising. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,524,2016-02-05 22:29:02,2016-02-05 22:29:02,4000,4,Information event,0,None,Microsoft-Windows-WLAN-AutoConfig,,DESKTOP-30SC6CU,S-1-5-18,WLAN AutoConfig service has successfully started. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,525,2016-02-05 22:29:02,2016-02-05 22:29:02,7040,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,S-1-5-18,The start type of the Intel(R) Content Protection HECI Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,526,2016-02-05 22:29:02,2016-02-05 22:29:02,7026,4,Information event,0,None,Service Control Manager,,DESKTOP-30SC6CU,,The following boot-start or system-start driver(s) did not load: cdrom dam ,
C:\Users\justin\projects\DevTechnologies\log.evtx,527,2016-02-05 22:29:03,2016-02-05 22:29:03,6006,4,Information event,0,None,EventLog,,DESKTOP-30SC6CU,,The Event log service was stopped. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,530,2016-02-05 22:29:23,2016-02-05 22:29:23,6009,4,Information event,0,None,EventLog,,DESKTOP-30SC6CU,,Microsoft (R) Windows (R) 10.00. 10586 Multiprocessor Free. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,531,2016-02-05 22:29:23,2016-02-05 22:29:23,6005,4,Information event,0,None,EventLog,,DESKTOP-30SC6CU,,The Event log service was started. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,532,2016-02-05 22:29:23,2016-02-05 22:29:23,6013,4,Information event,0,None,EventLog,,DESKTOP-30SC6CU,,The system uptime is 7 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,533,2016-02-05 22:29:05,2016-02-05 22:29:05,4001,4,Information event,0,None,Microsoft-Windows-WLAN-AutoConfig,,DESKTOP-30SC6CU,S-1-5-18,WLAN AutoConfig service has successfully stopped. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,548,2016-02-05 22:29:17,2016-02-05 22:29:17,2,4,Information event,0,None,MEIx64,,DESKTOP-30SC6CU,,Intel(R) Management Engine Interface driver has started successfully. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,555,2016-02-05 22:29:20,2016-02-05 22:29:20,18,4,Information event,0,None,BTHUSB,,DESKTOP-30SC6CU,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,556,2016-02-05 22:29:21,2016-02-05 22:29:21,28,2,Warning event,0,None,BTHUSB,,DESKTOP-30SC6CU,,The local adapter does not support Bluetooth Low Energy. ,
